C6FC  A9 A9     LDA #$A9                          A:A9 X:00 Y:53 P:A4 SP:F1 CYC:14780
C6FE  DC        ???                               A:A9 X:00 Y:53 P:A4 SP:F1 CYC:14782
C6FF  A9 A9     LDA #$A9                          A:A9 X:00 Y:53 P:A4 SP:F1 CYC:14782
C701  FC        ???                               A:A9 X:00 Y:53 P:A4 SP:F1 CYC:14784
C702  A9 A9     LDA #$A9                          A:A9 X:00 Y:53 P:A4 SP:F1 CYC:14784
C704  EA        NOP                               A:A9 X:00 Y:53 P:A4 SP:F1 CYC:14786
C705  EA        NOP                               A:A9 X:00 Y:53 P:A4 SP:F1 CYC:14788
C706  EA        NOP                               A:A9 X:00 Y:53 P:A4 SP:F1 CYC:14790
C707  EA        NOP                               A:A9 X:00 Y:53 P:A4 SP:F1 CYC:14792
C708  08        PHP                               A:A9 X:00 Y:53 P:A4 SP:F1 CYC:14794
C709  48        PHA                               A:A9 X:00 Y:53 P:A4 SP:F0 CYC:14797
C70A  A2 05     LDX #$05                          A:A9 X:00 Y:53 P:A4 SP:EF CYC:14800
C70C  68        PLA                               A:A9 X:05 Y:53 P:24 SP:EF CYC:14802
C70D  C9 55     CMP #$55                          A:A9 X:05 Y:53 P:A4 SP:F0 CYC:14806
C70F  F0 0A     BEQ $C71B                         A:A9 X:05 Y:53 P:25 SP:F0 CYC:14808
C711  C9 AA     CMP #$AA                          A:A9 X:05 Y:53 P:25 SP:F0 CYC:14810
C713  F0 06     BEQ $C71B                         A:A9 X:05 Y:53 P:A4 SP:F0 CYC:14812
C715  68        PLA                               A:A9 X:05 Y:53 P:A4 SP:F0 CYC:14814
C716  84 00     STY $00 = 52                      A:B4 X:05 Y:53 P:A4 SP:F1 CYC:14818
C718  4C 28 C7  JMP $C728                         A:B4 X:05 Y:53 P:A4 SP:F1 CYC:14821
C728  C8        INY                               A:B4 X:05 Y:53 P:A4 SP:F1 CYC:14824
C729  CA        DEX                               A:B4 X:05 Y:54 P:24 SP:F1 CYC:14826
C72A  D0 E0     BNE $C70C                         A:B4 X:04 Y:54 P:24 SP:F1 CYC:14828
C70C  68        PLA                               A:B4 X:04 Y:54 P:24 SP:F1 CYC:14830
C70D  C9 55     CMP #$55                          A:EA X:04 Y:54 P:A4 SP:F2 CYC:14834
C70F  F0 0A     BEQ $C71B                         A:EA X:04 Y:54 P:A5 SP:F2 CYC:14836
C711  C9 AA     CMP #$AA                          A:EA X:04 Y:54 P:A5 SP:F2 CYC:14838
C713  F0 06     BEQ $C71B                         A:EA X:04 Y:54 P:25 SP:F2 CYC:14840
C715  68        PLA                               A:EA X:04 Y:54 P:25 SP:F2 CYC:14842
C716  84 00     STY $00 = 53                      A:B4 X:04 Y:54 P:A5 SP:F3 CYC:14846
C718  4C 28 C7  JMP $C728                         A:B4 X:04 Y:54 P:A5 SP:F3 CYC:14849
C728  C8        INY                               A:B4 X:04 Y:54 P:A5 SP:F3 CYC:14852
C729  CA        DEX                               A:B4 X:04 Y:55 P:25 SP:F3 CYC:14854
C72A  D0 E0     BNE $C70C                         A:B4 X:03 Y:55 P:25 SP:F3 CYC:14856
C70C  68        PLA                               A:B4 X:03 Y:55 P:25 SP:F3 CYC:14858
C70D  C9 55     CMP #$55                          A:EA X:03 Y:55 P:A5 SP:F4 CYC:14862
C70F  F0 0A     BEQ $C71B                         A:EA X:03 Y:55 P:A5 SP:F4 CYC:14864
C711  C9 AA     CMP #$AA                          A:EA X:03 Y:55 P:A5 SP:F4 CYC:14866
C713  F0 06     BEQ $C71B                         A:EA X:03 Y:55 P:25 SP:F4 CYC:14868
C715  68        PLA                               A:EA X:03 Y:55 P:25 SP:F4 CYC:14870
C716  84 00     STY $00 = 54                      A:B4 X:03 Y:55 P:A5 SP:F5 CYC:14874
C718  4C 28 C7  JMP $C728                         A:B4 X:03 Y:55 P:A5 SP:F5 CYC:14877
C728  C8        INY                               A:B4 X:03 Y:55 P:A5 SP:F5 CYC:14880
C729  CA        DEX                               A:B4 X:03 Y:56 P:25 SP:F5 CYC:14882
C72A  D0 E0     BNE $C70C                         A:B4 X:02 Y:56 P:25 SP:F5 CYC:14884
C70C  68        PLA                               A:B4 X:02 Y:56 P:25 SP:F5 CYC:14886
C70D  C9 55     CMP #$55                          A:EA X:02 Y:56 P:A5 SP:F6 CYC:14890
C70F  F0 0A     BEQ $C71B                         A:EA X:02 Y:56 P:A5 SP:F6 CYC:14892
C711  C9 AA     CMP #$AA                          A:EA X:02 Y:56 P:A5 SP:F6 CYC:14894
C713  F0 06     BEQ $C71B                         A:EA X:02 Y:56 P:25 SP:F6 CYC:14896
C715  68        PLA                               A:EA X:02 Y:56 P:25 SP:F6 CYC:14898
C716  84 00     STY $00 = 55                      A:B4 X:02 Y:56 P:A5 SP:F7 CYC:14902
C718  4C 28 C7  JMP $C728                         A:B4 X:02 Y:56 P:A5 SP:F7 CYC:14905
C728  C8        INY                               A:B4 X:02 Y:56 P:A5 SP:F7 CYC:14908
C729  CA        DEX                               A:B4 X:02 Y:57 P:25 SP:F7 CYC:14910
C72A  D0 E0     BNE $C70C                         A:B4 X:01 Y:57 P:25 SP:F7 CYC:14912
C70C  68        PLA                               A:B4 X:01 Y:57 P:25 SP:F7 CYC:14914
C70D  C9 55     CMP #$55                          A:EA X:01 Y:57 P:A5 SP:F8 CYC:14918
C70F  F0 0A     BEQ $C71B                         A:EA X:01 Y:57 P:A5 SP:F8 CYC:14920
C711  C9 AA     CMP #$AA                          A:EA X:01 Y:57 P:A5 SP:F8 CYC:14922
C713  F0 06     BEQ $C71B                         A:EA X:01 Y:57 P:25 SP:F8 CYC:14924
C715  68        PLA                               A:EA X:01 Y:57 P:25 SP:F8 CYC:14926
C716  84 00     STY $00 = 56                      A:B4 X:01 Y:57 P:A5 SP:F9 CYC:14930
C718  4C 28 C7  JMP $C728                         A:B4 X:01 Y:57 P:A5 SP:F9 CYC:14933
C728  C8        INY                               A:B4 X:01 Y:57 P:A5 SP:F9 CYC:14936
C729  CA        DEX                               A:B4 X:01 Y:58 P:25 SP:F9 CYC:14938
C72A  D0 E0     BNE $C70C                         A:B4 X:00 Y:58 P:27 SP:F9 CYC:14940
C72C  60        RTS                               A:B4 X:00 Y:58 P:27 SP:F9 CYC:14942
C6AF  60        RTS                               A:B4 X:00 Y:58 P:27 SP:FB CYC:14948
C632  20 1E E5  JSR $E51E                         A:B4 X:00 Y:58 P:27 SP:FD CYC:14954
E51E  A9 55     LDA #$55                          A:B4 X:00 Y:58 P:27 SP:FB CYC:14960
E520  8D 80 05  STA $0580 = 00                    A:55 X:00 Y:58 P:25 SP:FB CYC:14962
E523  A9 AA     LDA #$AA                          A:55 X:00 Y:58 P:25 SP:FB CYC:14966
E525  8D 32 04  STA $0432 = 00                    A:AA X:00 Y:58 P:A5 SP:FB CYC:14968
E528  A9 80     LDA #$80                          A:AA X:00 Y:58 P:A5 SP:FB CYC:14972
E52A  85 43     STA $43 = 00                      A:80 X:00 Y:58 P:A5 SP:FB CYC:14974
E52C  A9 05     LDA #$05                          A:80 X:00 Y:58 P:A5 SP:FB CYC:14977
E52E  85 44     STA $44 = 00                      A:05 X:00 Y:58 P:25 SP:FB CYC:14979
E530  A9 32     LDA #$32                          A:05 X:00 Y:58 P:25 SP:FB CYC:14982
E532  85 45     STA $45 = 00                      A:32 X:00 Y:58 P:25 SP:FB CYC:14984
E534  A9 04     LDA #$04                          A:32 X:00 Y:58 P:25 SP:FB CYC:14987
E536  85 46     STA $46 = 00                      A:04 X:00 Y:58 P:25 SP:FB CYC:14989
E538  A2 03     LDX #$03                          A:04 X:00 Y:58 P:25 SP:FB CYC:14992
E53A  A0 77     LDY #$77                          A:04 X:03 Y:58 P:25 SP:FB CYC:14994
E53C  A9 FF     LDA #$FF                          A:04 X:03 Y:77 P:25 SP:FB CYC:14996
E53E  85 01     STA $01 = FF                      A:FF X:03 Y:77 P:A5 SP:FB CYC:14998
E540  24 01     BIT $01 = FF                      A:FF X:03 Y:77 P:A5 SP:FB CYC:15001
E542  38        SEC                               A:FF X:03 Y:77 P:E5 SP:FB CYC:15004
E543  A9 00     LDA #$00                          A:FF X:03 Y:77 P:E5 SP:FB CYC:15006
E545  A3        ???                               A:00 X:03 Y:77 P:67 SP:FB CYC:15008
E546  40        RTI                               A:00 X:03 Y:77 P:67 SP:FB CYC:15008
00C6  00        BRK                               A:00 X:03 Y:77 P:24 SP:FE CYC:15014
C5F4  40        RTI                               A:00 X:03 Y:77 P:24 SP:FB CYC:15021
00C8  00        BRK                               A:00 X:03 Y:77 P:24 SP:FE CYC:15027
C5F4  40        RTI                               A:00 X:03 Y:77 P:24 SP:FB CYC:15034
00CA  00        BRK                               A:00 X:03 Y:77 P:24 SP:FE CYC:15040
C5F4  40        RTI                               A:00 X:03 Y:77 P:24 SP:FB CYC:15047
00CC  00        BRK                               A:00 X:03 Y:77 P:24 SP:FE CYC:15053
C5F4  40        RTI                               A:00 X:03 Y:77 P:24 SP:FB CYC:15060
00CE  00        BRK                               A:00 X:03 Y:77 P:24 SP:FE CYC:15066
C5F4  40        RTI                               A:00 X:03 Y:77 P:24 SP:FB CYC:15073
00D0  00        BRK                               A:00 X:03 Y:77 P:24 SP:FE CYC:15079
C5F4  40        RTI                               A:00 X:03 Y:77 P:24 SP:FB CYC:15086
00D2  00        BRK                               A:00 X:03 Y:77 P:24 SP:FE CYC:15092
C5F4  40        RTI                               A:00 X:03 Y:77 P:24 SP:FB CYC:15099
00D4  00        BRK                               A:00 X:03 Y:77 P:24 SP:FE CYC:15105
C5F4  40        RTI                               A:00 X:03 Y:77 P:24 SP:FB CYC:15112
00D6  00        BRK                               A:00 X:03 Y:77 P:24 SP:FE CYC:15118
C5F4  40        RTI                               A:00 X:03 Y:77 P:24 SP:FB CYC:15125
00D8  00        BRK                               A:00 X:03 Y:77 P:24 SP:FE CYC:15131
C5F4  40        RTI                               A:00 X:03 Y:77 P:24 SP:FB CYC:15138
00DA  00        BRK                               A:00 X:03 Y:77 P:24 SP:FE CYC:15144
C5F4  40        RTI                               A:00 X:03 Y:77 P:24 SP:FB CYC:15151
00DC  00        BRK                               A:00 X:03 Y:77 P:24 SP:FE CYC:15157
C5F4  40        RTI                               A:00 X:03 Y:77 P:24 SP:FB CYC:15164
00DE  00        BRK                               A:00 X:03 Y:77 P:24 SP:FE CYC:15170
C5F4  40        RTI                               A:00 X:03 Y:77 P:24 SP:FB CYC:15177
00E0  00        BRK                               A:00 X:03 Y:77 P:24 SP:FE CYC:15183
C5F4  40        RTI                               A:00 X:03 Y:77 P:24 SP:FB CYC:15190
00E2  00        BRK                               A:00 X:03 Y:77 P:24 SP:FE CYC:15196
C5F4  40        RTI                               A:00 X:03 Y:77 P:24 SP:FB CYC:15203
00E4  00        BRK                               A:00 X:03 Y:77 P:24 SP:FE CYC:15209
C5F4  40        RTI                               A:00 X:03 Y:77 P:24 SP:FB CYC:15216
00E6  00        BRK                               A:00 X:03 Y:77 P:24 SP:FE CYC:15222
C5F4  40        RTI                               A:00 X:03 Y:77 P:24 SP:FB CYC:15229
00E8  00        BRK                               A:00 X:03 Y:77 P:24 SP:FE CYC:15235
C5F4  40        RTI                               A:00 X:03 Y:77 P:24 SP:FB CYC:15242
00EA  00        BRK                               A:00 X:03 Y:77 P:24 SP:FE CYC:15248
C5F4  40        RTI                               A:00 X:03 Y:77 P:24 SP:FB CYC:15255
00EC  00        BRK                               A:00 X:03 Y:77 P:24 SP:FE CYC:15261
C5F4  40        RTI                               A:00 X:03 Y:77 P:24 SP:FB CYC:15268
00EE  00        BRK                               A:00 X:03 Y:77 P:24 SP:FE CYC:15274
C5F4  40        RTI                               A:00 X:03 Y:77 P:24 SP:FB CYC:15281
00F0  00        BRK                               A:00 X:03 Y:77 P:24 SP:FE CYC:15287
C5F4  40        RTI                               A:00 X:03 Y:77 P:24 SP:FB CYC:15294
00F2  00        BRK                               A:00 X:03 Y:77 P:24 SP:FE CYC:15300
C5F4  40        RTI                               A:00 X:03 Y:77 P:24 SP:FB CYC:15307
00F4  00        BRK                               A:00 X:03 Y:77 P:24 SP:FE CYC:15313
C5F4  40        RTI                               A:00 X:03 Y:77 P:24 SP:FB CYC:15320
00F6  00        BRK                               A:00 X:03 Y:77 P:24 SP:FE CYC:15326
C5F4  40        RTI                               A:00 X:03 Y:77 P:24 SP:FB CYC:15333
00F8  00        BRK                               A:00 X:03 Y:77 P:24 SP:FE CYC:15339
C5F4  40        RTI                               A:00 X:03 Y:77 P:24 SP:FB CYC:15346
00FA  00        BRK                               A:00 X:03 Y:77 P:24 SP:FE CYC:15352
C5F4  40        RTI                               A:00 X:03 Y:77 P:24 SP:FB CYC:15359
00FC  00        BRK                               A:00 X:03 Y:77 P:24 SP:FE CYC:15365
C5F4  40        RTI                               A:00 X:03 Y:77 P:24 SP:FB CYC:15372
00FE  00        BRK                               A:00 X:03 Y:77 P:24 SP:FE CYC:15378
C5F4  40        RTI                               A:00 X:03 Y:77 P:24 SP:FB CYC:15385
0100  A9 55     LDA #$55                          A:00 X:03 Y:77 P:24 SP:FE CYC:15391
0102  60        RTS                               A:55 X:03 Y:77 P:24 SP:FE CYC:15393
A901  EA        NOP                               A:55 X:03 Y:77 P:24 SP:00 CYC:15399
A902  EA        NOP                               A:55 X:03 Y:77 P:24 SP:00 CYC:15401
A903  EA        NOP                               A:55 X:03 Y:77 P:24 SP:00 CYC:15403
A904  EA        NOP                               A:55 X:03 Y:77 P:24 SP:00 CYC:15405
A905  20 76 F9  JSR $F976                         A:55 X:03 Y:77 P:24 SP:00 CYC:15407
F976  90 05     BCC $F97D                         A:55 X:03 Y:77 P:24 SP:FE CYC:15413
F97D  84 00     STY $00 = 57                      A:55 X:03 Y:77 P:24 SP:FE CYC:15415
F97F  60        RTS                               A:55 X:03 Y:77 P:24 SP:FE CYC:15418
A908  C8        INY                               A:55 X:03 Y:77 P:24 SP:00 CYC:15424
A909  20 80 F9  JSR $F980                         A:55 X:03 Y:78 P:24 SP:00 CYC:15426
F980  38        SEC                               A:55 X:03 Y:78 P:24 SP:FE CYC:15432
F981  A9 81     LDA #$81                          A:55 X:03 Y:78 P:25 SP:FE CYC:15434
F983  60        RTS                               A:81 X:03 Y:78 P:A5 SP:FE CYC:15436
A90C  EB        ???                               A:81 X:03 Y:78 P:A5 SP:00 CYC:15442
A90D  7F        ???                               A:81 X:03 Y:78 P:A5 SP:00 CYC:15442
A90E  EA        NOP                               A:81 X:03 Y:78 P:A5 SP:00 CYC:15442
A90F  EA        NOP                               A:81 X:03 Y:78 P:A5 SP:00 CYC:15444
A910  EA        NOP                               A:81 X:03 Y:78 P:A5 SP:00 CYC:15446
A911  EA        NOP                               A:81 X:03 Y:78 P:A5 SP:00 CYC:15448
A912  20 84 F9  JSR $F984                         A:81 X:03 Y:78 P:A5 SP:00 CYC:15450
F984  50 07     BVC $F98D                         A:81 X:03 Y:78 P:A5 SP:FE CYC:15456
F98D  84 00     STY $00 = 77                      A:81 X:03 Y:78 P:A5 SP:FE CYC:15458
F98F  60        RTS                               A:81 X:03 Y:78 P:A5 SP:FE CYC:15461
A915  60        RTS                               A:81 X:03 Y:78 P:A5 SP:00 CYC:15467
6056  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:15473
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:15480
6058  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:15486
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:15493
605A  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:15499
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:15506
605C  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:15512
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:15519
605E  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:15525
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:15532
6060  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:15538
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:15545
6062  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:15551
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:15558
6064  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:15564
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:15571
6066  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:15577
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:15584
6068  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:15590
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:15597
606A  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:15603
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:15610
606C  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:15616
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:15623
606E  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:15629
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:15636
6070  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:15642
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:15649
6072  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:15655
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:15662
6074  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:15668
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:15675
6076  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:15681
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:15688
6078  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:15694
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:15701
607A  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:15707
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:15714
607C  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:15720
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:15727
607E  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:15733
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:15740
6080  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:15746
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:15753
6082  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:15759
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:15766
6084  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:15772
C5F4  40        RTI                               A:81 X:03 Y:78 P:A5 SP:FF CYC:15779
6086  00        BRK                               A:81 X:03 Y:78 P:A5 SP:02 CYC:15785
